CorgiPile (1 round),8015980
CorgiPile (1 round),8021495
CorgiPile (1 round),8020587
CorgiPile (1 round),8017765
CorgiPile (1 round),8020205
CorgiPile (1 round),8021768
CorgiPile (1 round),8019009
CorgiPile (1 round),8012666
CorgiPile (1 round),8020564
CorgiPile (1 round),8016186
IO Shuffle (2 rounds),79822
IO Shuffle (2 rounds),79678
IO Shuffle (2 rounds),79784
IO Shuffle (2 rounds),79685
IO Shuffle (2 rounds),79531
IO Shuffle (2 rounds),79576
IO Shuffle (2 rounds),79695
IO Shuffle (2 rounds),79880
IO Shuffle (2 rounds),78559
IO Shuffle (2 rounds),79442
IO Shuffle (2 rounds),78867
IO Shuffle (2 rounds),79315
IO Shuffle (2 rounds),79352
IO Shuffle (2 rounds),79646
IO Shuffle (2 rounds),79777
IO Shuffle (2 rounds),78959
IO Shuffle (2 rounds),80169
IO Shuffle (2 rounds),79514
IO Shuffle (2 rounds),79720
IO Shuffle (2 rounds),79272
IO Shuffle (2 rounds),79462
IO Shuffle (2 rounds),79917
IO Shuffle (2 rounds),78805
IO Shuffle (2 rounds),79542
IO Shuffle (2 rounds),79078
IO Shuffle (2 rounds),78993
IO Shuffle (2 rounds),79090
IO Shuffle (2 rounds),79126
IO Shuffle (2 rounds),79995
IO Shuffle (2 rounds),79670
IO Shuffle (2 rounds),79942
IO Shuffle (2 rounds),79494
IO Shuffle (2 rounds),79181
IO Shuffle (2 rounds),79561
IO Shuffle (2 rounds),79729
IO Shuffle (2 rounds),80255
IO Shuffle (2 rounds),79837
IO Shuffle (2 rounds),79098
IO Shuffle (2 rounds),79283
IO Shuffle (2 rounds),79985
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
Fisher-Yates,79488
Fisher-Yates,79419
Fisher-Yates,80011
Fisher-Yates,79272
Fisher-Yates,79943
Fisher-Yates,79739
Fisher-Yates,79580
Fisher-Yates,79855
Fisher-Yates,79376
Fisher-Yates,79349
Fisher-Yates,79410
Fisher-Yates,79646
Fisher-Yates,79862
Fisher-Yates,79547
Fisher-Yates,78880
Fisher-Yates,79538
Fisher-Yates,79890
Fisher-Yates,79830
Fisher-Yates,80076
Fisher-Yates,79081
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
Fisher-Yates,79381
Fisher-Yates,79588
Fisher-Yates,79497
Fisher-Yates,79675
Fisher-Yates,79611
Fisher-Yates,79750
Fisher-Yates,79720
Fisher-Yates,79323
Fisher-Yates,79502
Fisher-Yates,79512
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
Fisher-Yates,79413
Fisher-Yates,79638
Fisher-Yates,79558
Fisher-Yates,79969
Fisher-Yates,79308
Fisher-Yates,79555
Fisher-Yates,79352
Fisher-Yates,79241
Fisher-Yates,79525
Fisher-Yates,79608
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,262694
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
CorgiPile (1 round),8014851
CorgiPile (1 round),8018347
CorgiPile (1 round),8018715
CorgiPile (1 round),8022035
CorgiPile (1 round),8016181
CorgiPile (1 round),8012730
CorgiPile (1 round),8014896
CorgiPile (1 round),8017290
CorgiPile (1 round),8016404
CorgiPile (1 round),8016892
CorgiPile (1 round),8019136
CorgiPile (1 round),8022801
CorgiPile (1 round),8014723
CorgiPile (1 round),8017211
CorgiPile (1 round),8022012
CorgiPile (1 round),8018802
CorgiPile (1 round),8012411
CorgiPile (1 round),8017321
CorgiPile (1 round),8016267
CorgiPile (1 round),8016943
CorgiPile (1 round),8016500
CorgiPile (1 round),8023567
CorgiPile (1 round),8021722
CorgiPile (1 round),8020796
CorgiPile (1 round),8017491
CorgiPile (1 round),8017123
CorgiPile (1 round),8015356
CorgiPile (1 round),8010944
CorgiPile (1 round),8016433
CorgiPile (1 round),8019429
CorgiPile (1 round),8016655
CorgiPile (1 round),8024358
CorgiPile (1 round),8017409
CorgiPile (1 round),8020285
CorgiPile (1 round),8020671
CorgiPile (1 round),8020751
CorgiPile (1 round),8017124
CorgiPile (1 round),8020331
CorgiPile (1 round),8015876
CorgiPile (1 round),8020688
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (2 rounds),80223
IO Shuffle (2 rounds),79336
IO Shuffle (2 rounds),79823
IO Shuffle (2 rounds),79838
IO Shuffle (2 rounds),79862
IO Shuffle (2 rounds),79936
IO Shuffle (2 rounds),79730
IO Shuffle (2 rounds),79454
IO Shuffle (2 rounds),78841
IO Shuffle (2 rounds),80221
IO Shuffle (2 rounds),79586
IO Shuffle (2 rounds),79413
IO Shuffle (2 rounds),79515
IO Shuffle (2 rounds),79578
IO Shuffle (2 rounds),79023
IO Shuffle (2 rounds),79766
IO Shuffle (2 rounds),79386
IO Shuffle (2 rounds),79422
IO Shuffle (2 rounds),79579
IO Shuffle (2 rounds),79336
IO Shuffle (2 rounds),79980
IO Shuffle (2 rounds),80730
IO Shuffle (2 rounds),79438
IO Shuffle (2 rounds),79314
IO Shuffle (2 rounds),79565
IO Shuffle (2 rounds),79967
IO Shuffle (2 rounds),79273
IO Shuffle (2 rounds),79793
IO Shuffle (2 rounds),79965
IO Shuffle (2 rounds),79419
IO Shuffle (2 rounds),80015
IO Shuffle (2 rounds),79652
IO Shuffle (2 rounds),79920
IO Shuffle (2 rounds),79590
IO Shuffle (2 rounds),79538
IO Shuffle (2 rounds),80067
IO Shuffle (2 rounds),79794
IO Shuffle (2 rounds),79404
IO Shuffle (2 rounds),79579
IO Shuffle (2 rounds),79075
Fisher-Yates,79415
Fisher-Yates,79560
Fisher-Yates,80027
Fisher-Yates,79703
Fisher-Yates,79631
Fisher-Yates,79696
Fisher-Yates,79485
Fisher-Yates,80229
Fisher-Yates,79383
Fisher-Yates,79811
Fisher-Yates,79239
Fisher-Yates,79157
Fisher-Yates,79693
Fisher-Yates,79060
Fisher-Yates,79360
Fisher-Yates,79943
Fisher-Yates,79846
Fisher-Yates,79694
Fisher-Yates,79181
Fisher-Yates,79803
CorgiPile (1 round),8013916
CorgiPile (1 round),8018814
CorgiPile (1 round),8020225
CorgiPile (1 round),8021625
CorgiPile (1 round),8021054
CorgiPile (1 round),8020523
CorgiPile (1 round),8020470
CorgiPile (1 round),8016819
CorgiPile (1 round),8021571
CorgiPile (1 round),8018724
CorgiPile (1 round),8018544
CorgiPile (1 round),8020409
CorgiPile (1 round),8015306
CorgiPile (1 round),8019433
CorgiPile (1 round),8014820
CorgiPile (1 round),8019965
CorgiPile (1 round),8021041
CorgiPile (1 round),8014885
CorgiPile (1 round),8014753
CorgiPile (1 round),8019138
Fisher-Yates,79481
Fisher-Yates,79339
Fisher-Yates,79443
Fisher-Yates,79485
Fisher-Yates,79500
Fisher-Yates,79876
Fisher-Yates,79386
Fisher-Yates,79482
Fisher-Yates,79721
Fisher-Yates,79533
CorgiPile (1 round),8022197
CorgiPile (1 round),8021505
CorgiPile (1 round),8019632
CorgiPile (1 round),8016781
CorgiPile (1 round),8018457
CorgiPile (1 round),8019035
CorgiPile (1 round),8012706
CorgiPile (1 round),8018562
CorgiPile (1 round),8015199
CorgiPile (1 round),8023292
CorgiPile (1 round),8019193
CorgiPile (1 round),8020007
CorgiPile (1 round),8020905
CorgiPile (1 round),8017273
CorgiPile (1 round),8017767
CorgiPile (1 round),8021110
CorgiPile (1 round),8020080
CorgiPile (1 round),8020623
CorgiPile (1 round),8014612
CorgiPile (1 round),8016728
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Gen-2-Wise-Ind-Perm,0
Fisher-Yates,79694
Fisher-Yates,79499
Fisher-Yates,79360
Fisher-Yates,79589
Fisher-Yates,79789
Fisher-Yates,79400
Fisher-Yates,80001
Fisher-Yates,79763
Fisher-Yates,79415
Fisher-Yates,79349
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
CorgiPile (1 round),8015067
CorgiPile (1 round),8016736
CorgiPile (1 round),8018022
CorgiPile (1 round),8023613
CorgiPile (1 round),8023660
CorgiPile (1 round),8018300
CorgiPile (1 round),8017599
CorgiPile (1 round),8017410
CorgiPile (1 round),8020395
CorgiPile (1 round),8016896
CorgiPile (1 round),8016701
CorgiPile (1 round),8014589
CorgiPile (1 round),8020606
CorgiPile (1 round),8015901
CorgiPile (1 round),8015523
CorgiPile (1 round),8018118
CorgiPile (1 round),8012400
CorgiPile (1 round),8020216
CorgiPile (1 round),8010320
CorgiPile (1 round),8017188
CorgiPile (1 round),8024686
CorgiPile (1 round),8019421
CorgiPile (1 round),8013178
CorgiPile (1 round),8022532
CorgiPile (1 round),8018318
CorgiPile (1 round),8021506
CorgiPile (1 round),8022799
CorgiPile (1 round),8017940
CorgiPile (1 round),8016437
CorgiPile (1 round),8012342
CorgiPile (1 round),8017905
CorgiPile (1 round),8019401
CorgiPile (1 round),8017945
CorgiPile (1 round),8012593
CorgiPile (1 round),8016618
CorgiPile (1 round),8017271
CorgiPile (1 round),8022583
CorgiPile (1 round),8019373
CorgiPile (1 round),8012526
CorgiPile (1 round),8017490
IO Shuffle (2 rounds),79759
IO Shuffle (2 rounds),81137
IO Shuffle (2 rounds),79045
IO Shuffle (2 rounds),79190
IO Shuffle (2 rounds),79702
IO Shuffle (2 rounds),79275
IO Shuffle (2 rounds),79784
IO Shuffle (2 rounds),79713
IO Shuffle (2 rounds),80255
IO Shuffle (2 rounds),80679
IO Shuffle (2 rounds),79670
IO Shuffle (2 rounds),79072
IO Shuffle (2 rounds),78476
IO Shuffle (2 rounds),79689
IO Shuffle (2 rounds),79774
IO Shuffle (2 rounds),79613
IO Shuffle (2 rounds),79382
IO Shuffle (2 rounds),79283
IO Shuffle (2 rounds),79128
IO Shuffle (2 rounds),79660
IO Shuffle (2 rounds),79404
IO Shuffle (2 rounds),80027
IO Shuffle (2 rounds),79385
IO Shuffle (2 rounds),79881
IO Shuffle (2 rounds),79579
IO Shuffle (2 rounds),79638
IO Shuffle (2 rounds),79320
IO Shuffle (2 rounds),79337
IO Shuffle (2 rounds),79782
IO Shuffle (2 rounds),79682
IO Shuffle (2 rounds),79650
IO Shuffle (2 rounds),80607
IO Shuffle (2 rounds),79417
IO Shuffle (2 rounds),80556
IO Shuffle (2 rounds),80052
IO Shuffle (2 rounds),79614
IO Shuffle (2 rounds),79077
IO Shuffle (2 rounds),79432
IO Shuffle (2 rounds),79427
IO Shuffle (2 rounds),79887
IO Shuffle (1 round),60591
IO Shuffle (1 round),60591
